-0.2645098393149092,-1.8398520795874013e-06,-0.11505156604876647,-1.320516301552465,-1.1409741639221639e-05,-0.9458060486023785,1.3517063544251947e-06,0.40299355967839917,0.24498345538449326,1.0
-0.12388409519469368,-0.11003849595436971,-0.11729934481578871,-0.9719663300400929,-0.9531298986935715,-0.9651360277382767,0.22825398555683823,0.26381589944403083,0.24526912479635898,1.0
-0.1279114663301361,-0.11058841062770129,-0.1179951731071208,-0.9719423577399456,-0.9577566913435591,-0.9651956797235957,0.23600780010031722,0.2646549802841756,0.24845574976721568,1.0
-0.12376700911593974,-0.11196876184333149,-0.11788262049137298,-0.9696522391748748,-0.9561631660546186,-0.9630564339417432,0.2373633016408086,0.26819320797012375,0.2517939362297311,1.0
-0.12311758885317436,-0.10833072585629255,-0.11860725213088927,-0.9694300199246719,-0.9580091217051959,-0.9628367505218952,0.24362639573216038,0.2731058555335329,0.25375694257333303,1.0
-0.12305121046004502,-0.10903734028767581,-0.1167264522983469,-0.9679109176895968,-0.9587450028833764,-0.9630495621631119,0.23657206223713423,0.2668811065594626,0.2531314366435726,1.0
-0.12214058569505452,-0.11053767400126811,-0.11575763125316518,-0.9680154495380797,-0.9573322146341868,-0.9633323613686846,0.2387502550234605,0.26811009338626146,0.25298976219246966,1.0
-0.12135718287827589,-0.11046958534018464,-0.11672712366739153,-0.9701858447882614,-0.9555107650793726,-0.9615104098926707,0.246869925748933,0.26634479946223094,0.2588475158922306,1.0
-0.12547864669892542,-0.1131269282643218,-0.11698705904826866,-0.9688831645987481,-0.9547861123216531,-0.962178439124073,0.24743319892277668,0.26630758247111824,0.25692179072888605,1.0
-0.12630887378327643,-0.10932973026461107,-0.11963839862320108,-0.9709857982639752,-0.9582264663514094,-0.9648033269367008,0.2418982562215114,0.25694793310791597,0.24953058762250208,1.0
-0.3035165362895335,-2.6750970662960462e-06,-0.12223187530447345,-0.2631845426927296,0.006666930889193736,-0.10010610752855269,1.2789763636201178e-05,1.061289033798226,0.9636974000602013,2.0
-0.13796711204826972,-0.1126102697308341,-0.12333288401862223,-0.08920859644999245,-0.06048244702977458,-0.07589511353835161,0.9819708073874724,0.9965719147596321,0.9882120524586423,2.0
-0.13770954810206903,-0.10941119465946396,-0.11924668835718953,-0.07272466558291192,-0.03706244907696511,-0.05110806359904287,0.9793967639589193,1.0041120892294693,0.9912514493569689,2.0
-0.1286652799808285,-0.10881718109687603,-0.11819085007263432,-0.05973549720844705,-0.03211814493774146,-0.045842710130101605,0.9823220521388764,1.005183958237973,0.9921660699112399,2.0
